date,store_id,product_id,category,region,inventory_level,units_sold,units_ordered,demand_forecast,price,discount,weather_condition,holiday_promotion,competitor_pricing,seasonality,year,month,day,day_of_week,week_of_year,promotion_flag
2022-01-10,S002,P0078,Toys,West,340,246,103,247.65,10.77,5,Cloudy,1,9.18,Winter,2022,1,10,0,2,1
2022-03-21,S007,P0001,Groceries,South,239,145,62,115.85,128.15,15,Rainy,0,119.88,Autumn,2022,3,21,0,12,0
2022-02-10,S008,P0059,Furniture,East,344,254,196,244.15,16.21,15,Cloudy,0,15.13,Autumn,2022,2,10,3,6,0
2022-04-22,S005,P0010,Groceries,South,393,46,68,19.14,96.39,0,Snowy,0,85.22,Spring,2022,4,22,4,16,0
2022-04-04,S007,P0075,Toys,South,356,68,186,59.28,104.56,15,Sunny,1,90.28,Autumn,2022,4,4,0,14,1
2022-01-26,S007,P0044,Furniture,West,444,342,146,343.39,48.46,0,Rainy,0,46.93,Summer,2022,1,26,2,4,0
2022-04-23,S002,P0033,Electronics,East,157,28,95,34.88,46.14,0,Snowy,1,48.56,Winter,2022,4,23,5,16,1
2022-03-25,S006,P0072,Clothing,North,466,310,109,325.38,143.71,5,Sunny,0,157.56,Winter,2022,3,25,4,12,0
2022-02-19,S003,P0080,Toys,West,57,34,110,26.46,103.14,10,Rainy,1,112.43,Spring,2022,2,19,5,7,1
2022-04-13,S008,P0025,Groceries,East,469,91,166,102.52,93.49,20,Rainy,1,94.88,Autumn,2022,4,13,2,15,1
2022-03-09,S005,P0094,Electronics,South,162,85,141,107.69,67.77,0,Cloudy,0,70.74,Spring,2022,3,9,2,10,0
2022-04-02,S009,P0078,Groceries,South,251,203,70,186.75,93.11,10,Sunny,1,79.43,Autumn,2022,4,2,5,13,1
2022-02-11,S008,P0060,Toys,South,259,60,137,69.03,113.74,15,Rainy,0,114.76,Autumn,2022,2,11,4,6,0
2022-02-14,S008,P0064,Clothing,West,436,409,113,387.5,29.9,5,Cloudy,1,25.52,Summer,2022,2,14,0,7,1
2022-02-27,S001,P0075,Furniture,East,317,244,84,240.28,137.42,15,Rainy,1,150.12,Summer,2022,2,27,6,8,1
2022-04-06,S008,P0023,Clothing,East,176,162,42,146.63,124.34,10,Cloudy,1,108.2,Winter,2022,4,6,2,14,1
2022-04-13,S007,P0002,Groceries,North,326,116,165,101.23,85.95,0,Snowy,0,95.28,Autumn,2022,4,13,2,15,0
2022-04-10,S002,P0071,Electronics,South,79,69,127,65.64,121.77,10,Cloudy,1,133.55,Summer,2022,4,10,6,14,1
2022-03-20,S010,P0066,Furniture,West,205,181,98,173.82,134.55,5,Sunny,0,114.86,Summer,2022,3,20,6,11,0
2022-02-05,S002,P0036,Furniture,South,362,127,119,131.64,65.02,10,Snowy,1,65.52,Autumn,2022,2,5,5,5,1
2022-02-27,S002,P0099,Clothing,North,339,165,184,156.92,116.67,0,Snowy,1,132.3,Summer,2022,2,27,6,8,1
2022-01-11,S009,P0042,Groceries,South,324,166,165,168.59,99.17,0,Cloudy,0,94.43,Spring,2022,1,11,1,2,0
2022-03-05,S006,P0066,Furniture,West,175,148,68,172.44,91.23,15,Rainy,1,92.86,Summer,2022,3,5,5,9,1
2022-04-29,S009,P0034,Furniture,West,80,13,132,15.22,29.68,15,Rainy,1,29.55,Autumn,2022,4,29,4,17,1
2022-03-15,S006,P0059,Furniture,West,425,353,86,350.96,15.46,0,Rainy,0,13.28,Summer,2022,3,15,1,11,0
2022-03-28,S006,P0092,Toys,North,448,254,49,254.92,61.86,20,Sunny,0,59.54,Winter,2022,3,28,0,13,0
2022-01-14,S001,P0048,Groceries,East,84,15,37,13.98,125.74,20,Rainy,0,144.0,Autumn,2022,1,14,4,2,0
2022-02-23,S009,P0023,Electronics,East,126,68,194,67.63,84.52,15,Sunny,0,76.11,Autumn,2022,2,23,2,8,0
2022-04-02,S010,P0013,Toys,North,358,352,198,359.94,59.87,5,Snowy,1,65.74,Spring,2022,4,2,5,13,1
2022-01-29,S005,P0006,Groceries,East,158,60,104,34.77,145.3,10,Rainy,0,147.82,Winter,2022,1,29,5,4,0
2022-01-30,S007,P0064,Furniture,North,434,101,43,83.7,149.96,10,Cloudy,0,134.24,Autumn,2022,1,30,6,4,0
2022-03-22,S005,P0052,Clothing,South,403,148,198,162.21,52.07,20,Snowy,1,49.35,Summer,2022,3,22,1,12,1
2022-01-24,S001,P0057,Toys,West,201,28,184,45.1,112.31,10,Rainy,1,100.45,Summer,2022,1,24,0,4,1
2022-01-21,S002,P0026,Toys,South,54,26,120,-4.49,144.96,20,Sunny,0,162.77,Spring,2022,1,21,4,3,0
2022-02-09,S007,P0024,Toys,East,316,182,66,186.82,131.8,20,Rainy,0,117.2,Spring,2022,2,9,2,6,0
2022-04-29,S005,P0024,Furniture,West,444,14,39,3.53,145.75,10,Cloudy,1,165.39,Autumn,2022,4,29,4,17,1
2022-03-19,S005,P0034,Electronics,North,203,57,127,56.25,77.68,15,Cloudy,1,86.15,Summer,2022,3,19,5,11,1
2022-01-27,S001,P0080,Toys,East,232,111,94,123.8,64.12,10,Sunny,1,64.34,Autumn,2022,1,27,3,4,1
2022-04-28,S009,P0051,Clothing,North,298,251,198,236.49,135.22,20,Cloudy,0,133.43,Autumn,2022,4,28,3,17,0
2022-03-29,S006,P0074,Electronics,East,141,13,154,36.32,135.03,5,Snowy,0,117.31,Summer,2022,3,29,1,13,0
2022-02-23,S005,P0090,Clothing,North,343,332,88,327.91,81.46,0,Sunny,0,84.55,Spring,2022,2,23,2,8,0
2022-04-15,S001,P0080,Furniture,East,336,217,133,256.14,111.18,10,Sunny,0,117.6,Summer,2022,4,15,4,15,0
2022-01-14,S009,P0002,Furniture,North,347,329,145,324.17,100.23,10,Rainy,0,109.85,Spring,2022,1,14,4,2,0
2022-03-18,S009,P0096,Toys,East,218,161,54,180.06,51.25,15,Sunny,0,43.78,Winter,2022,3,18,4,11,0
2022-03-11,S001,P0025,Electronics,North,114,45,44,55.26,98.61,20,Sunny,0,85.86,Winter,2022,3,11,4,10,0
2022-04-27,S004,P0075,Groceries,East,190,145,152,154.33,133.82,10,Cloudy,1,141.85,Autumn,2022,4,27,2,17,1
2022-03-20,S003,P0086,Toys,South,240,113,42,122.72,78.27,15,Snowy,1,68.35,Winter,2022,3,20,6,11,1
2022-04-07,S004,P0086,Electronics,South,433,269,177,311.19,90.79,20,Rainy,0,96.18,Autumn,2022,4,7,3,14,0
2022-02-03,S009,P0017,Furniture,West,94,70,102,85.69,83.16,20,Rainy,1,78.16,Autumn,2022,2,3,3,5,1
2022-01-27,S002,P0004,Electronics,North,473,154,138,144.53,76.96,20,Rainy,1,68.77,Spring,2022,1,27,3,4,1
2022-03-18,S003,P0030,Electronics,East,62,56,178,68.57,42.53,0,Rainy,0,39.74,Spring,2022,3,18,4,11,0
2022-02-23,S005,P0094,Electronics,West,441,224,139,240.59,55.01,5,Sunny,0,54.62,Winter,2022,2,23,2,8,0
2022-01-22,S002,P0092,Electronics,South,370,242,177,238.12,147.06,0,Snowy,1,151.63,Autumn,2022,1,22,5,3,1
2022-01-29,S004,P0002,Groceries,East,102,28,76,13.97,110.77,20,Snowy,1,122.96,Spring,2022,1,29,5,4,1
2022-01-02,S008,P0095,Toys,East,123,19,73,30.67,20.05,15,Snowy,1,21.15,Summer,2022,1,2,6,52,1
2022-02-03,S010,P0072,Toys,West,63,59,175,43.66,50.6,20,Snowy,1,51.56,Summer,2022,2,3,3,5,1
2022-02-19,S007,P0024,Electronics,South,309,214,78,193.32,118.55,0,Cloudy,0,110.42,Summer,2022,2,19,5,7,0
2022-02-06,S009,P0028,Clothing,West,168,43,101,54.12,48.02,15,Cloudy,0,46.61,Spring,2022,2,6,6,5,0
2022-02-09,S004,P0046,Furniture,South,343,218,106,198.66,57.65,15,Rainy,1,65.27,Autumn,2022,2,9,2,6,1
2022-04-11,S010,P0024,Groceries,South,369,166,175,214.76,24.26,0,Sunny,0,23.24,Summer,2022,4,11,0,15,0
2022-04-27,S008,P0061,Electronics,East,196,146,174,150.15,137.01,5,Rainy,1,155.22,Spring,2022,4,27,2,17,1
2022-03-16,S005,P0008,Clothing,West,132,58,131,79.2,141.08,20,Cloudy,0,148.49,Spring,2022,3,16,2,11,0
2022-02-16,S007,P0092,Toys,South,450,195,176,226.38,108.54,20,Snowy,1,92.4,Summer,2022,2,16,2,7,1
2022-02-09,S008,P0019,Electronics,East,72,30,168,3.44,132.57,20,Cloudy,1,119.95,Spring,2022,2,9,2,6,1
2022-02-21,S001,P0039,Furniture,East,73,53,30,54.77,51.73,5,Snowy,1,45.61,Autumn,2022,2,21,0,8,1
2022-03-25,S005,P0023,Furniture,West,260,149,56,152.95,16.75,20,Sunny,1,16.05,Autumn,2022,3,25,4,12,1
2022-03-13,S001,P0070,Electronics,East,353,37,60,17.08,98.82,10,Cloudy,0,106.85,Winter,2022,3,13,6,10,0
2022-03-31,S009,P0006,Furniture,North,410,389,32,387.77,68.31,0,Snowy,1,74.91,Winter,2022,3,31,3,13,1
2022-03-20,S009,P0064,Toys,South,80,11,35,29.68,112.27,15,Snowy,1,117.25,Spring,2022,3,20,6,11,1
2022-04-11,S007,P0007,Electronics,North,149,118,106,111.49,95.09,10,Sunny,1,89.25,Winter,2022,4,11,0,15,1
2022-04-28,S010,P0043,Furniture,South,265,17,26,24.44,146.44,10,Cloudy,0,126.77,Spring,2022,4,28,3,17,0
2022-03-03,S003,P0002,Groceries,South,77,63,84,51.25,134.63,5,Sunny,1,126.04,Autumn,2022,3,3,3,9,1
2022-02-09,S008,P0029,Furniture,East,276,22,76,32.29,86.13,5,Cloudy,0,75.79,Summer,2022,2,9,2,6,0
2022-02-01,S010,P0090,Furniture,South,123,55,32,66.79,63.07,15,Rainy,1,59.99,Spring,2022,2,1,1,5,1
2022-01-23,S002,P0061,Clothing,South,386,365,161,360.64,66.6,0,Sunny,1,67.22,Winter,2022,1,23,6,3,1
2022-01-30,S003,P0049,Clothing,East,231,125,43,72.22,111.48,5,Cloudy,0,124.11,Autumn,2022,1,30,6,4,0
2022-04-16,S010,P0091,Furniture,South,427,197,109,173.38,118.36,5,Rainy,0,128.05,Winter,2022,4,16,5,15,0
2022-02-14,S004,P0090,Electronics,North,153,101,46,123.29,90.55,15,Rainy,0,79.04,Winter,2022,2,14,0,7,0
2022-03-12,S001,P0027,Furniture,East,224,171,184,190.62,82.51,15,Sunny,0,78.75,Autumn,2022,3,12,5,10,0
2022-02-17,S009,P0049,Groceries,East,175,21,35,6.16,89.53,0,Rainy,0,93.91,Summer,2022,2,17,3,7,0
2022-04-25,S006,P0052,Clothing,North,184,120,70,133.4,74.12,0,Rainy,1,71.85,Autumn,2022,4,25,0,17,1
2022-03-20,S001,P0001,Furniture,West,181,113,176,126.54,41.95,15,Rainy,1,38.76,Summer,2022,3,20,6,11,1
2022-02-24,S005,P0076,Toys,East,461,214,98,217.45,91.51,10,Cloudy,0,104.97,Winter,2022,2,24,3,8,0
2022-04-17,S007,P0018,Furniture,West,168,142,75,133.15,148.79,5,Rainy,1,150.78,Autumn,2022,4,17,6,15,1
2022-03-27,S002,P0057,Clothing,North,192,41,47,27.58,111.59,5,Sunny,1,115.6,Winter,2022,3,27,6,12,1
2022-01-07,S006,P0023,Electronics,East,490,35,44,47.59,119.39,10,Cloudy,0,122.19,Winter,2022,1,7,4,1,0
2022-02-02,S005,P0058,Furniture,North,316,190,123,212.46,142.64,20,Rainy,1,135.68,Summer,2022,2,2,2,5,1
2022-02-14,S010,P0010,Furniture,South,487,197,76,207.35,134.62,10,Cloudy,0,143.01,Winter,2022,2,14,0,7,0
2022-02-04,S010,P0082,Toys,North,291,250,133,228.22,144.11,15,Cloudy,0,145.39,Winter,2022,2,4,4,5,0
2022-03-13,S005,P0081,Groceries,East,64,41,80,37.88,142.87,10,Snowy,1,162.69,Spring,2022,3,13,6,10,1
2022-01-24,S002,P0025,Clothing,East,439,303,81,299.39,86.52,0,Rainy,1,84.78,Summer,2022,1,24,0,4,1
2022-01-23,S006,P0071,Toys,East,271,12,25,39.46,72.38,5,Snowy,0,66.07,Winter,2022,1,23,6,3,0
2022-02-28,S001,P0076,Toys,West,284,117,180,69.49,102.28,20,Sunny,1,90.28,Summer,2022,2,28,0,9,1
2022-02-10,S009,P0034,Toys,West,117,108,67,119.96,66.93,20,Sunny,0,76.03,Winter,2022,2,10,3,6,0
2022-01-03,S002,P0044,Groceries,West,495,341,158,357.46,34.65,5,Cloudy,0,31.68,Spring,2022,1,3,0,1,0
2022-01-23,S008,P0052,Clothing,East,203,143,23,141.39,126.11,15,Rainy,1,134.89,Summer,2022,1,23,6,3,1
2022-03-21,S001,P0002,Toys,West,174,107,36,107.53,146.82,5,Rainy,1,158.15,Winter,2022,3,21,0,12,1
2022-03-23,S001,P0038,Toys,South,190,115,27,126.44,118.23,15,Snowy,1,111.49,Summer,2022,3,23,2,12,1
2022-01-23,S008,P0094,Electronics,South,143,74,190,54.87,89.11,0,Sunny,0,96.37,Autumn,2022,1,23,6,3,0
2022-01-20,S003,P0060,Clothing,East,135,53,156,62.45,126.96,5,Snowy,0,137.79,Autumn,2022,1,20,3,3,0
2022-01-16,S010,P0057,Furniture,East,205,179,190,180.21,123.16,0,Cloudy,0,114.06,Winter,2022,1,16,6,2,0
2022-04-08,S003,P0093,Furniture,West,204,130,112,103.53,77.32,20,Snowy,1,81.09,Winter,2022,4,8,4,14,1
2022-01-26,S010,P0021,Toys,North,59,45,28,44.86,81.78,20,Snowy,1,81.33,Winter,2022,1,26,2,4,1
2022-01-02,S009,P0004,Groceries,North,372,126,113,138.3,138.58,20,Cloudy,0,157.33,Winter,2022,1,2,6,52,0
2022-03-04,S003,P0098,Groceries,South,140,99,36,85.31,88.97,5,Rainy,1,85.2,Autumn,2022,3,4,4,9,1
2022-01-24,S006,P0050,Toys,South,373,123,20,138.81,36.82,0,Sunny,0,41.44,Spring,2022,1,24,0,4,0
2022-04-02,S006,P0091,Toys,North,165,96,29,105.74,42.02,10,Sunny,0,47.77,Summer,2022,4,2,5,13,0
2022-04-08,S007,P0050,Groceries,East,327,246,188,259.15,143.06,10,Rainy,1,146.56,Spring,2022,4,8,4,14,1
2022-03-28,S005,P0051,Furniture,South,188,65,198,28.51,127.55,0,Snowy,1,113.92,Spring,2022,3,28,0,13,1
2022-03-22,S005,P0078,Furniture,South,248,56,90,40.77,128.42,5,Rainy,0,124.6,Summer,2022,3,22,1,12,0
2022-02-13,S006,P0078,Clothing,West,181,32,125,34.25,38.62,15,Sunny,1,35.79,Winter,2022,2,13,6,6,1
2022-03-03,S003,P0058,Clothing,South,417,156,131,175.66,129.7,0,Snowy,1,118.3,Summer,2022,3,3,3,9,1
2022-02-03,S003,P0052,Furniture,North,373,280,184,261.93,125.74,15,Rainy,0,108.68,Summer,2022,2,3,3,5,0
2022-02-12,S006,P0053,Furniture,North,213,33,43,31.22,101.65,10,Cloudy,0,91.03,Summer,2022,2,12,5,6,0
2022-04-30,S010,P0011,Clothing,East,362,258,73,256.37,60.7,15,Cloudy,0,64.76,Spring,2022,4,30,5,17,0
2022-03-25,S007,P0030,Groceries,North,217,144,122,122.26,42.26,15,Snowy,1,35.94,Autumn,2022,3,25,4,12,1
2022-03-11,S001,P0038,Groceries,North,352,341,57,319.28,112.44,10,Sunny,0,117.18,Autumn,2022,3,11,4,10,0
2022-01-25,S001,P0100,Furniture,West,218,206,160,171.48,55.54,0,Snowy,0,59.08,Winter,2022,1,25,1,4,0
2022-04-19,S002,P0089,Groceries,North,277,48,35,36.05,92.69,20,Snowy,0,97.17,Winter,2022,4,19,1,16,0
2022-04-29,S008,P0014,Electronics,South,108,40,189,68.45,109.3,5,Snowy,1,98.39,Autumn,2022,4,29,4,17,1
2022-03-19,S007,P0058,Groceries,West,304,263,28,278.51,77.46,0,Rainy,0,74.25,Spring,2022,3,19,5,11,0
2022-03-02,S003,P0089,Clothing,North,97,61,130,33.09,110.02,15,Cloudy,0,118.57,Winter,2022,3,2,2,9,0
2022-04-13,S006,P0030,Clothing,North,151,74,70,86.13,125.85,10,Sunny,0,133.3,Spring,2022,4,13,2,15,0
2022-04-27,S008,P0089,Clothing,North,145,132,20,128.34,27.08,0,Cloudy,1,24.03,Summer,2022,4,27,2,17,1
2022-02-24,S009,P0072,Electronics,East,175,66,100,58.64,103.12,10,Rainy,1,92.52,Spring,2022,2,24,3,8,1
2022-04-10,S010,P0056,Electronics,West,386,72,68,62.81,111.79,10,Sunny,0,113.87,Summer,2022,4,10,6,14,0
2022-03-07,S010,P0061,Furniture,West,232,201,84,197.34,80.93,5,Sunny,0,78.19,Spring,2022,3,7,0,10,0
2022-02-15,S010,P0029,Electronics,South,451,378,102,338.7,119.5,0,Snowy,1,106.03,Autumn,2022,2,15,1,7,1
2022-02-28,S002,P0086,Groceries,South,127,67,52,65.79,42.9,20,Rainy,0,45.54,Summer,2022,2,28,0,9,0
2022-02-01,S010,P0031,Toys,South,388,386,196,395.1,85.7,20,Sunny,1,83.89,Summer,2022,2,1,1,5,1
2022-02-02,S008,P0084,Electronics,North,332,22,83,30.41,123.23,15,Snowy,0,129.78,Winter,2022,2,2,2,5,0
2022-02-04,S006,P0086,Clothing,North,477,160,21,153.94,132.0,5,Cloudy,1,138.84,Summer,2022,2,4,4,5,1
2022-02-19,S006,P0073,Clothing,South,377,16,138,40.24,136.85,0,Cloudy,0,116.82,Summer,2022,2,19,5,7,0
2022-02-26,S008,P0080,Toys,North,377,133,132,138.23,12.77,20,Sunny,1,12.35,Spring,2022,2,26,5,8,1
2022-02-11,S004,P0062,Toys,East,438,292,159,261.55,112.58,20,Sunny,1,109.36,Autumn,2022,2,11,4,6,1
2022-03-29,S003,P0004,Toys,East,167,129,78,151.25,59.82,15,Sunny,0,52.35,Winter,2022,3,29,1,13,0
2022-01-11,S006,P0088,Clothing,North,68,31,142,27.88,142.22,0,Cloudy,1,148.27,Autumn,2022,1,11,1,2,1
2022-02-03,S001,P0100,Groceries,East,231,144,98,133.03,26.27,0,Cloudy,0,28.48,Autumn,2022,2,3,3,5,0
2022-04-26,S001,P0082,Groceries,South,177,63,167,43.72,70.48,20,Snowy,0,80.64,Autumn,2022,4,26,1,17,0
2022-04-01,S009,P0021,Furniture,East,267,71,176,51.86,146.79,20,Cloudy,0,129.31,Summer,2022,4,1,4,13,0
2022-03-16,S003,P0004,Furniture,East,107,78,175,108.27,108.64,20,Snowy,0,106.12,Spring,2022,3,16,2,11,0
2022-03-17,S001,P0058,Toys,West,268,186,90,173.73,47.0,15,Cloudy,1,42.85,Winter,2022,3,17,3,11,1
2022-01-22,S006,P0027,Toys,West,394,300,21,318.97,145.6,0,Snowy,1,150.13,Spring,2022,1,22,5,3,1
2022-03-15,S008,P0033,Furniture,East,344,228,176,202.28,139.57,0,Rainy,0,121.5,Spring,2022,3,15,1,11,0
2022-04-11,S003,P0079,Toys,North,90,63,167,96.47,100.79,0,Rainy,1,93.76,Autumn,2022,4,11,0,15,1
2022-02-08,S007,P0076,Toys,East,339,332,153,358.81,45.13,0,Sunny,0,47.51,Winter,2022,2,8,1,6,0
2022-03-29,S006,P0055,Clothing,South,401,57,89,34.55,93.67,15,Sunny,0,103.96,Summer,2022,3,29,1,13,0
2022-02-05,S007,P0046,Electronics,North,114,92,173,73.65,72.87,5,Snowy,1,75.32,Spring,2022,2,5,5,5,1
2022-01-30,S009,P0090,Furniture,East,364,159,198,154.7,92.26,10,Sunny,1,97.83,Autumn,2022,1,30,6,4,1
2022-03-26,S003,P0089,Electronics,West,74,54,47,59.54,97.85,20,Snowy,1,94.49,Winter,2022,3,26,5,12,1
2022-03-22,S002,P0054,Toys,North,56,18,183,33.16,113.52,10,Rainy,1,103.8,Autumn,2022,3,22,1,12,1
2022-02-22,S007,P0049,Groceries,East,215,154,93,183.18,11.16,5,Cloudy,0,10.94,Autumn,2022,2,22,1,8,0
2022-02-22,S007,P0042,Furniture,East,468,253,104,250.37,46.22,5,Sunny,0,45.31,Winter,2022,2,22,1,8,0
2022-03-23,S009,P0056,Electronics,South,122,36,173,52.52,149.48,10,Sunny,0,137.33,Summer,2022,3,23,2,12,0
2022-04-21,S001,P0100,Clothing,South,92,50,189,30.85,101.56,5,Sunny,1,111.26,Spring,2022,4,21,3,16,1
2022-01-18,S002,P0070,Groceries,East,160,56,82,69.0,59.84,15,Snowy,0,51.15,Autumn,2022,1,18,1,3,0
2022-02-01,S009,P0026,Toys,North,348,299,59,279.54,40.15,20,Snowy,1,41.32,Autumn,2022,2,1,1,5,1
2022-01-31,S005,P0078,Clothing,North,65,27,113,-10.55,143.21,20,Sunny,1,157.75,Spring,2022,1,31,0,5,1
2022-03-04,S010,P0100,Toys,East,87,28,183,29.52,38.04,15,Sunny,0,39.37,Winter,2022,3,4,4,9,0
2022-01-03,S005,P0023,Furniture,West,370,100,27,114.85,19.58,20,Sunny,1,18.82,Spring,2022,1,3,0,1,1
2022-04-08,S001,P0039,Electronics,South,122,15,126,-19.36,61.58,5,Rainy,1,68.88,Spring,2022,4,8,4,14,1
2022-04-04,S007,P0077,Toys,North,186,91,75,96.7,120.23,15,Cloudy,1,117.03,Winter,2022,4,4,0,14,1
2022-01-12,S009,P0100,Toys,North,107,69,187,108.85,141.08,0,Sunny,1,122.63,Spring,2022,1,12,2,2,1
2022-01-29,S008,P0050,Electronics,North,403,72,169,56.67,119.91,5,Snowy,0,123.47,Autumn,2022,1,29,5,4,0
2022-04-14,S004,P0006,Groceries,East,254,13,154,12.72,139.8,0,Rainy,1,123.25,Spring,2022,4,14,3,15,1
2022-04-18,S004,P0037,Groceries,North,360,12,185,-1.79,101.72,0,Rainy,1,94.4,Autumn,2022,4,18,0,16,1
2022-02-21,S009,P0009,Furniture,South,87,38,152,55.12,125.71,10,Rainy,0,123.68,Winter,2022,2,21,0,8,0
2022-03-08,S004,P0091,Furniture,North,118,10,159,29.16,44.99,15,Sunny,1,45.19,Spring,2022,3,8,1,10,1
2022-02-15,S002,P0047,Electronics,South,72,34,40,28.57,132.17,5,Cloudy,0,145.18,Spring,2022,2,15,1,7,0
2022-04-06,S008,P0085,Toys,South,351,41,74,44.11,143.39,5,Cloudy,1,135.94,Summer,2022,4,6,2,14,1
2022-03-08,S009,P0067,Furniture,East,226,115,77,110.4,87.47,5,Rainy,1,87.55,Summer,2022,3,8,1,10,1
2022-04-24,S010,P0087,Furniture,East,199,178,137,160.97,121.23,15,Rainy,1,135.21,Autumn,2022,4,24,6,16,1
2022-02-17,S010,P0065,Clothing,North,125,96,177,137.13,32.45,15,Rainy,0,34.14,Winter,2022,2,17,3,7,0
2022-04-15,S006,P0041,Toys,South,190,169,65,146.38,63.87,20,Cloudy,1,63.67,Spring,2022,4,15,4,15,1
2022-01-28,S007,P0039,Groceries,East,94,26,123,27.97,120.52,15,Rainy,0,113.17,Autumn,2022,1,28,4,4,0
2022-03-22,S002,P0077,Clothing,South,295,218,145,240.41,33.2,5,Sunny,0,37.09,Autumn,2022,3,22,1,12,0
2022-01-21,S010,P0052,Clothing,North,171,147,134,149.11,95.09,15,Sunny,0,87.83,Winter,2022,1,21,4,3,0
2022-04-13,S001,P0067,Clothing,East,296,56,146,25.46,42.79,20,Cloudy,1,39.19,Winter,2022,4,13,2,15,1
2022-03-08,S001,P0080,Groceries,East,461,161,91,160.22,115.54,20,Sunny,1,128.42,Spring,2022,3,8,1,10,1
2022-03-02,S006,P0073,Electronics,West,244,83,187,87.45,108.3,20,Rainy,1,97.63,Spring,2022,3,2,2,9,1
2022-04-25,S004,P0029,Toys,East,483,363,160,369.56,84.55,5,Rainy,0,74.79,Spring,2022,4,25,0,17,0
2022-03-09,S002,P0025,Furniture,East,482,254,83,272.49,140.64,20,Snowy,1,138.07,Summer,2022,3,9,2,10,1
2022-04-06,S005,P0010,Clothing,West,393,291,36,281.54,135.39,20,Cloudy,1,123.38,Spring,2022,4,6,2,14,1
2022-02-13,S010,P0056,Furniture,South,354,112,72,86.31,118.71,0,Sunny,0,122.68,Spring,2022,2,13,6,6,0
2022-03-30,S005,P0076,Toys,East,220,34,150,74.57,106.41,15,Rainy,0,98.53,Winter,2022,3,30,2,13,0
2022-04-03,S008,P0019,Furniture,East,74,63,175,82.17,107.62,20,Cloudy,0,115.78,Summer,2022,4,3,6,13,0
2022-03-23,S001,P0049,Toys,East,142,95,99,88.09,49.97,5,Sunny,1,50.44,Winter,2022,3,23,2,12,1
2022-03-17,S008,P0014,Clothing,East,462,348,166,342.5,129.7,10,Sunny,0,144.59,Winter,2022,3,17,3,11,0
2022-03-25,S004,P0038,Clothing,South,436,148,193,172.75,136.25,15,Snowy,0,124.13,Autumn,2022,3,25,4,12,0
2022-04-03,S006,P0083,Toys,East,273,145,41,135.85,77.1,20,Rainy,0,69.74,Spring,2022,4,3,6,13,0
2022-03-16,S002,P0082,Clothing,East,409,301,98,304.83,20.37,5,Snowy,1,19.61,Autumn,2022,3,16,2,11,1
2022-02-28,S005,P0053,Toys,West,94,88,39,76.81,149.61,20,Rainy,0,152.26,Autumn,2022,2,28,0,9,0
2022-04-27,S002,P0086,Furniture,South,270,12,83,42.92,62.43,0,Rainy,0,59.99,Winter,2022,4,27,2,17,0
2022-04-11,S005,P0016,Groceries,West,380,131,126,147.22,140.1,10,Sunny,1,135.02,Spring,2022,4,11,0,15,1
2022-04-07,S009,P0100,Toys,South,435,71,68,99.92,23.35,15,Snowy,1,20.57,Summer,2022,4,7,3,14,1
2022-01-16,S001,P0008,Groceries,East,97,34,183,6.22,117.31,20,Sunny,0,120.26,Winter,2022,1,16,6,2,0
2022-03-01,S001,P0029,Clothing,South,406,377,192,403.77,116.19,0,Sunny,1,99.27,Spring,2022,3,1,1,9,1
2022-04-21,S008,P0044,Clothing,West,260,201,63,178.41,113.92,0,Rainy,1,102.64,Summer,2022,4,21,3,16,1
2022-02-12,S007,P0076,Electronics,South,314,229,153,236.12,116.22,10,Rainy,1,119.61,Winter,2022,2,12,5,6,1
2022-01-22,S007,P0046,Clothing,South,113,99,55,103.36,129.36,20,Rainy,0,130.98,Spring,2022,1,22,5,3,0
2022-04-29,S002,P0070,Clothing,South,111,51,95,87.19,47.93,15,Snowy,0,43.65,Summer,2022,4,29,4,17,0
2022-02-07,S004,P0027,Clothing,South,108,66,59,61.64,93.97,20,Cloudy,0,104.16,Winter,2022,2,7,0,6,0
2022-04-07,S006,P0035,Groceries,East,271,213,157,185.55,20.78,15,Rainy,0,22.0,Summer,2022,4,7,3,14,0
2022-04-12,S006,P0084,Toys,West,445,380,109,380.62,73.11,0,Sunny,0,83.17,Winter,2022,4,12,1,15,0
2022-02-19,S007,P0011,Toys,East,418,393,81,371.16,141.47,0,Cloudy,0,147.26,Autumn,2022,2,19,5,7,0
2022-04-14,S010,P0017,Furniture,West,178,165,168,182.8,107.25,15,Rainy,0,98.2,Winter,2022,4,14,3,15,0
2022-01-23,S009,P0096,Electronics,North,405,400,41,396.87,147.66,10,Sunny,1,160.36,Summer,2022,1,23,6,3,1
2022-04-01,S006,P0042,Electronics,East,406,349,180,375.17,70.53,0,Cloudy,0,60.61,Winter,2022,4,1,4,13,0
2022-04-16,S003,P0032,Clothing,West,112,31,89,49.71,125.41,0,Cloudy,1,130.3,Summer,2022,4,16,5,15,1
2022-01-07,S004,P0066,Clothing,South,351,187,195,182.92,55.22,15,Snowy,0,61.81,Autumn,2022,1,7,4,1,0
2022-01-07,S007,P0078,Electronics,North,236,166,123,152.61,114.72,0,Cloudy,1,125.48,Summer,2022,1,7,4,1,1
2022-01-01,S005,P0025,Toys,West,430,265,57,270.5,23.29,10,Sunny,0,26.78,Winter,2022,1,1,5,52,0
2022-03-20,S010,P0054,Electronics,West,348,296,110,303.37,149.67,15,Rainy,0,138.06,Spring,2022,3,20,6,11,0
