date,store_id,product_id,category,region,inventory_level,units_sold,units_ordered,demand_forecast,price,discount,weather_condition,holiday_promotion,competitor_pricing,seasonality,year,month,day,day_of_week,week_of_year,promotion_flag
2029-11-06,DMART_015,PRD_0292,Groceries,Maharashtra,1126.0,181.0,191.0,179.0,1065.67,0.32,Extreme Heat,End of Month,730.28,Medium,2029,11,6,1,45,0
2029-11-07,DMART_097,PRD_0946,Groceries,Andhra Pradesh,1861.0,32.0,81.0,18.0,2021.93,0.02,Humid,,2206.19,Medium,2029,11,7,2,45,0
2029-11-09,DMART_026,PRD_0635,Personal Care,Karnataka,1305.0,90.0,134.0,99.0,101.25,0.33,Extreme Heat,,66.37,Medium,2029,11,9,4,45,0
2029-11-11,DMART_100,PRD_0283,Personal Care,Gujarat,57.0,57.0,105.0,103.0,1940.18,0.18,Rainy,Summer Special,1512.17,Medium,2029,11,11,6,45,0
2029-11-12,DMART_094,PRD_0544,Apparel,Tamil Nadu,1707.0,186.0,206.0,199.0,1421.58,0.28,Rainy,Summer Special,1014.35,Low,2029,11,12,0,46,0
2029-11-13,DMART_087,PRD_0846,Personal Care,Maharashtra,532.0,198.0,252.0,211.0,681.33,0.03,Cloudy,,711.8,High,2029,11,13,1,46,0
2029-11-14,DMART_042,PRD_0377,Personal Care,Tamil Nadu,91.0,38.0,122.0,19.0,2708.89,0.15,Rainy,End of Month,2234.61,Medium,2029,11,14,2,46,0
2029-11-15,DMART_044,PRD_0658,Apparel,Maharashtra,382.0,92.0,104.0,98.0,1721.7,0.12,Cloudy,Summer Special,1516.86,Medium,2029,11,15,3,46,0
2029-11-16,DMART_014,PRD_0156,Home & Kitchen,Karnataka,1306.0,188.0,274.0,214.0,1098.71,0.01,Cloudy,,1118.9,Medium,2029,11,16,4,46,0
2029-11-17,DMART_078,PRD_0508,Personal Care,Andhra Pradesh,1143.0,138.0,199.0,174.0,582.64,0.08,Humid,,551.73,Low,2029,11,17,5,46,0
2029-11-18,DMART_002,PRD_0413,Groceries,Andhra Pradesh,1952.0,142.0,211.0,138.0,2146.85,0.16,Rainy,End of Month,2064.05,Medium,2029,11,18,6,46,0
2029-11-19,DMART_037,PRD_0528,Stationery,Tamil Nadu,1089.0,124.0,191.0,129.0,2338.59,0.08,Extreme Heat,Festive Discount,2334.62,Medium,2029,11,19,0,47,0
2029-11-20,DMART_069,PRD_0355,Personal Care,Karnataka,118.0,118.0,181.0,107.0,2350.2,0.24,Sunny,Festive Discount,1710.07,High,2029,11,20,1,47,0
2029-11-21,DMART_038,PRD_0559,Groceries,Karnataka,102.0,102.0,145.0,120.0,786.6,0.18,Extreme Heat,,641.32,Medium,2029,11,21,2,47,0
2029-11-22,DMART_041,PRD_0763,Groceries,Karnataka,734.0,301.0,338.0,289.0,2091.78,0.02,Rainy,Festive Discount,2200.18,High,2029,11,22,3,47,0
2029-11-23,DMART_062,PRD_0187,Apparel,Gujarat,1043.0,28.0,98.0,32.0,3170.81,0.11,Extreme Heat,,3083.58,Medium,2029,11,23,4,47,0
2029-11-24,DMART_060,PRD_0031,Groceries,Telangana,1847.0,97.0,172.0,96.0,1249.09,0.01,Rainy,,1268.9,Medium,2029,11,24,5,47,0
2029-11-25,DMART_014,PRD_0260,Electronics,Maharashtra,1452.0,177.0,252.0,171.0,753.47,0.14,Rainy,Festive Discount,726.59,Medium,2029,11,25,6,47,0
2029-11-26,DMART_089,PRD_0421,Groceries,Karnataka,1874.0,90.0,136.0,80.0,2707.08,0.1,Extreme Heat,Summer Special,2774.26,Low,2029,11,26,0,48,0
2029-11-27,DMART_084,PRD_0529,Apparel,Karnataka,1536.0,104.0,129.0,99.0,635.55,0.28,Cloudy,Republic Day Offer,490.91,Low,2029,11,27,1,48,0
2029-11-28,DMART_002,PRD_0551,Groceries,Karnataka,576.0,81.0,162.0,82.0,903.05,0.12,Humid,Summer Special,844.33,Medium,2029,11,28,2,48,0
2029-11-29,DMART_070,PRD_0304,Personal Care,Andhra Pradesh,1855.0,154.0,238.0,195.0,370.24,0.15,Humid,Republic Day Offer,346.23,Low,2029,11,29,3,48,0
2029-11-30,DMART_017,PRD_0942,Stationery,Karnataka,1752.0,47.0,101.0,50.0,952.2,0.29,Humid,,748.0,Low,2029,11,30,4,48,0
2029-12-01,DMART_089,PRD_0986,Personal Care,Maharashtra,112.0,112.0,136.0,127.0,1447.97,0.19,Humid,Festive Discount,1164.75,Medium,2029,12,1,5,48,0
2029-12-02,DMART_028,PRD_0944,Personal Care,Karnataka,310.0,158.0,171.0,155.0,243.27,0.22,Sunny,Festive Discount,198.61,High,2029,12,2,6,48,0
2029-12-03,DMART_066,PRD_0039,Groceries,Maharashtra,1573.0,330.0,362.0,329.0,3053.55,0.34,Rainy,,2094.92,High,2029,12,3,0,49,0
2029-12-05,DMART_005,PRD_0644,Groceries,Telangana,907.0,129.0,218.0,123.0,2066.6,0.4,Humid,,1205.68,Low,2029,12,5,2,49,0
2029-12-06,DMART_065,PRD_0542,Home & Kitchen,Andhra Pradesh,1313.0,200.0,225.0,226.0,1312.07,0.36,Humid,Summer Special,956.19,High,2029,12,6,3,49,0
2029-12-07,DMART_040,PRD_0670,Groceries,Maharashtra,1538.0,213.0,310.0,216.0,2351.03,0.11,Extreme Heat,End of Month,2227.42,High,2029,12,7,4,49,0
2029-12-08,DMART_076,PRD_0278,Groceries,Tamil Nadu,1180.0,39.0,101.0,65.0,1522.6,0.36,Humid,Festive Discount,981.88,Low,2029,12,8,5,49,0
2029-12-09,DMART_056,PRD_0203,Personal Care,Gujarat,229.0,141.0,160.0,138.0,2669.37,0.3,Rainy,,2100.01,High,2029,12,9,6,49,0
2029-12-10,DMART_036,PRD_0066,Home & Kitchen,Telangana,1089.0,181.0,224.0,192.0,2878.48,0.37,Humid,End of Month,1741.06,Medium,2029,12,10,0,50,0
2029-12-11,DMART_045,PRD_0108,Home & Kitchen,Telangana,404.0,141.0,168.0,162.0,2358.03,0.28,Humid,Summer Special,1721.19,Low,2029,12,11,1,50,0
2029-12-12,DMART_023,PRD_0268,Groceries,Telangana,983.0,142.0,204.0,158.0,1729.85,0.27,Sunny,,1389.71,Low,2029,12,12,2,50,0
2029-12-13,DMART_047,PRD_0222,Groceries,Maharashtra,1382.0,185.0,210.0,197.0,2742.3,0.0,Rainy,Republic Day Offer,3059.14,Medium,2029,12,13,3,50,0
2029-12-14,DMART_031,PRD_0804,Electronics,Gujarat,776.0,75.0,146.0,55.0,1740.11,0.19,Cloudy,Diwali Sale,1386.23,Medium,2029,12,14,4,50,0
2029-12-16,DMART_010,PRD_0090,Stationery,Tamil Nadu,1810.0,36.0,102.0,32.0,424.86,0.13,Cloudy,Republic Day Offer,355.12,Medium,2029,12,16,6,50,0
2029-12-17,DMART_067,PRD_0693,Stationery,Gujarat,654.0,161.0,242.0,186.0,3321.07,0.39,Sunny,Summer Special,2100.22,Medium,2029,12,17,0,51,0
2029-12-18,DMART_014,PRD_0255,Apparel,Gujarat,230.0,65.0,138.0,78.0,763.2,0.03,Humid,,717.72,Medium,2029,12,18,1,51,0
2029-12-19,DMART_080,PRD_0455,Groceries,Gujarat,223.0,54.0,147.0,36.0,2859.42,0.29,Extreme Heat,,1968.35,Medium,2029,12,19,2,51,0
2029-12-21,DMART_093,PRD_0257,Apparel,Tamil Nadu,403.0,165.0,214.0,156.0,1519.11,0.0,Extreme Heat,,1717.8,Medium,2029,12,21,4,51,0
2029-12-22,DMART_010,PRD_0383,Personal Care,Maharashtra,1292.0,14.0,37.0,19.0,2299.22,0.2,Sunny,,1973.75,Medium,2029,12,22,5,51,0
2029-12-23,DMART_076,PRD_0442,Groceries,Tamil Nadu,1728.0,127.0,216.0,130.0,572.86,0.06,Humid,,615.63,High,2029,12,23,6,51,0
2029-12-24,DMART_094,PRD_0858,Groceries,Tamil Nadu,1388.0,56.0,83.0,95.0,2585.62,0.39,Sunny,,1653.27,Low,2029,12,24,0,52,0
2029-12-25,DMART_001,PRD_0599,Groceries,Maharashtra,483.0,344.0,389.0,381.0,2420.9,0.08,Rainy,End of Month,2464.59,High,2029,12,25,1,52,0
2029-12-26,DMART_005,PRD_0090,Personal Care,Tamil Nadu,954.0,14.0,62.0,56.0,1909.93,0.08,Cloudy,End of Month,1703.46,Medium,2029,12,26,2,52,0
2029-12-27,DMART_020,PRD_0749,Personal Care,Gujarat,331.0,185.0,235.0,172.0,1989.3,0.01,Humid,Diwali Sale,2026.76,Medium,2029,12,27,3,52,0
2029-12-28,DMART_008,PRD_0390,Groceries,Maharashtra,308.0,308.0,318.0,313.0,388.09,0.13,Humid,End of Month,355.54,High,2029,12,28,4,52,0
2029-12-29,DMART_043,PRD_0582,Personal Care,Tamil Nadu,917.0,82.0,172.0,119.0,1537.1,0.01,Sunny,,1682.47,Medium,2029,12,29,5,52,0
2029-12-30,DMART_076,PRD_0044,Groceries,Telangana,608.0,56.0,136.0,73.0,321.27,0.2,Sunny,,261.36,Medium,2029,12,30,6,52,0
2029-12-31,DMART_001,PRD_0712,Home & Kitchen,Maharashtra,54.0,54.0,147.0,82.0,1091.36,0.2,Sunny,Summer Special,1000.62,High,2029,12,31,0,1,0
2030-01-01,DMART_057,PRD_0664,Electronics,Andhra Pradesh,1647.0,164.0,215.0,186.0,3153.09,0.02,Humid,,3389.66,Low,2030,1,1,1,1,0
2030-01-02,DMART_064,PRD_0598,Groceries,Maharashtra,645.0,13.0,46.0,51.0,2019.38,0.1,Sunny,,1920.3,Medium,2030,1,2,2,1,0
2030-01-03,DMART_084,PRD_0019,Groceries,Maharashtra,1718.0,214.0,288.0,214.0,2604.61,0.33,Extreme Heat,End of Month,1773.28,High,2030,1,3,3,1,0
2030-01-04,DMART_028,PRD_0101,Groceries,Maharashtra,443.0,100.0,127.0,92.0,2017.12,0.19,Extreme Heat,,1761.98,Medium,2030,1,4,4,1,0
2030-01-05,DMART_037,PRD_0914,Home & Kitchen,Tamil Nadu,385.0,74.0,173.0,56.0,695.94,0.17,Extreme Heat,,626.5,Medium,2030,1,5,5,1,0
2030-01-06,DMART_047,PRD_0607,Home & Kitchen,Maharashtra,112.0,105.0,128.0,116.0,2089.93,0.28,Humid,,1633.91,Low,2030,1,6,6,1,0
2030-01-07,DMART_076,PRD_0766,Electronics,Andhra Pradesh,1866.0,89.0,117.0,89.0,2648.75,0.29,Sunny,Festive Discount,2007.06,Medium,2030,1,7,0,2,0
2030-01-08,DMART_037,PRD_0357,Groceries,Karnataka,93.0,93.0,184.0,86.0,501.65,0.3,Rainy,,361.72,High,2030,1,8,1,2,0
2030-01-09,DMART_049,PRD_0542,Electronics,Maharashtra,202.0,70.0,86.0,57.0,2862.84,0.33,Sunny,,2135.48,Medium,2030,1,9,2,2,0
2030-01-10,DMART_044,PRD_0761,Groceries,Telangana,1999.0,157.0,230.0,143.0,1952.76,0.09,Humid,End of Month,1779.95,Medium,2030,1,10,3,2,0
2030-01-11,DMART_056,PRD_0938,Home & Kitchen,Andhra Pradesh,1855.0,285.0,296.0,323.0,34.88,0.03,Extreme Heat,Summer Special,36.37,High,2030,1,11,4,2,0
2030-01-12,DMART_028,PRD_0033,Groceries,Karnataka,903.0,272.0,288.0,253.0,1828.83,0.15,Humid,Diwali Sale,1623.42,High,2030,1,12,5,2,0
2030-01-13,DMART_079,PRD_0970,Stationery,Tamil Nadu,1756.0,118.0,155.0,166.0,1396.94,0.34,Sunny,,1040.52,Medium,2030,1,13,6,2,0
2030-01-14,DMART_006,PRD_0229,Personal Care,Maharashtra,1229.0,145.0,235.0,168.0,1051.63,0.03,Humid,,1089.56,Medium,2030,1,14,0,3,0
2030-01-15,DMART_061,PRD_0524,Home & Kitchen,Karnataka,1551.0,101.0,140.0,146.0,2703.98,0.23,Rainy,,2334.27,High,2030,1,15,1,3,0
2030-01-16,DMART_020,PRD_0630,Apparel,Telangana,324.0,22.0,116.0,19.0,3150.26,0.28,Humid,Republic Day Offer,2587.24,Low,2030,1,16,2,3,0
2030-01-17,DMART_078,PRD_0862,Groceries,Andhra Pradesh,1431.0,174.0,256.0,169.0,2674.03,0.19,Cloudy,Diwali Sale,2112.69,Medium,2030,1,17,3,3,0
2030-01-18,DMART_002,PRD_0155,Groceries,Andhra Pradesh,475.0,52.0,97.0,43.0,2966.77,0.1,Humid,,2833.07,Medium,2030,1,18,4,3,0
2030-01-19,DMART_073,PRD_0423,Stationery,Tamil Nadu,1605.0,101.0,132.0,140.0,3182.56,0.13,Sunny,Republic Day Offer,3119.9,Low,2030,1,19,5,3,0
2030-01-20,DMART_037,PRD_0905,Groceries,Tamil Nadu,532.0,193.0,281.0,226.0,3195.95,0.03,Cloudy,Diwali Sale,3485.77,High,2030,1,20,6,3,0
2030-01-21,DMART_020,PRD_0246,Groceries,Tamil Nadu,263.0,263.0,350.0,282.0,418.94,0.12,Extreme Heat,Festive Discount,364.68,High,2030,1,21,0,4,0
2030-01-22,DMART_026,PRD_0405,Personal Care,Karnataka,128.0,29.0,65.0,51.0,1608.22,0.02,Sunny,Diwali Sale,1648.99,Low,2030,1,22,1,4,0
2030-01-23,DMART_029,PRD_0844,Personal Care,Maharashtra,188.0,188.0,279.0,189.0,21.0,0.29,Rainy,Diwali Sale,14.83,High,2030,1,23,2,4,0
2030-01-24,DMART_001,PRD_0759,Groceries,Gujarat,999.0,109.0,128.0,92.0,1782.49,0.36,Humid,Summer Special,1288.37,Low,2030,1,24,3,4,0
2030-01-25,DMART_035,PRD_0541,Groceries,Andhra Pradesh,147.0,28.0,59.0,28.0,3236.37,0.25,Humid,,2307.48,Medium,2030,1,25,4,4,0
2030-01-26,DMART_070,PRD_0161,Groceries,Gujarat,1962.0,209.0,241.0,211.0,712.88,0.26,Sunny,,524.2,High,2030,1,26,5,4,0
2030-01-27,DMART_059,PRD_0747,Personal Care,Andhra Pradesh,713.0,26.0,87.0,47.0,2246.46,0.19,Humid,End of Month,1877.51,Medium,2030,1,27,6,4,0
2030-01-28,DMART_069,PRD_0702,Stationery,Tamil Nadu,247.0,131.0,182.0,151.0,2262.44,0.06,Humid,,2114.42,High,2030,1,28,0,5,0
2030-01-29,DMART_033,PRD_0117,Electronics,Maharashtra,834.0,45.0,95.0,40.0,578.03,0.0,Extreme Heat,,661.68,Medium,2030,1,29,1,5,0
2030-01-30,DMART_051,PRD_0271,Home & Kitchen,Maharashtra,205.0,175.0,232.0,190.0,850.08,0.14,Humid,Summer Special,730.2,Medium,2030,1,30,2,5,0
2030-01-31,DMART_078,PRD_0770,Groceries,Andhra Pradesh,1123.0,165.0,243.0,161.0,1627.84,0.3,Humid,Republic Day Offer,1165.08,High,2030,1,31,3,5,0
2030-02-01,DMART_012,PRD_0692,Electronics,Karnataka,528.0,79.0,139.0,112.0,674.97,0.38,Extreme Heat,Summer Special,412.13,Low,2030,2,1,4,5,0
2030-02-02,DMART_020,PRD_0487,Personal Care,Tamil Nadu,277.0,125.0,223.0,111.0,2055.78,0.17,Humid,Summer Special,1937.22,Medium,2030,2,2,5,5,0
2030-02-03,DMART_053,PRD_0885,Groceries,Maharashtra,1530.0,163.0,173.0,183.0,1706.21,0.15,Extreme Heat,,1497.06,Medium,2030,2,3,6,5,0
2030-02-05,DMART_043,PRD_0950,Apparel,Telangana,198.0,90.0,155.0,126.0,487.95,0.17,Humid,Festive Discount,404.68,Medium,2030,2,5,1,6,0
2030-02-06,DMART_098,PRD_0274,Home & Kitchen,Maharashtra,1131.0,260.0,340.0,272.0,1820.04,0.25,Sunny,,1456.66,High,2030,2,6,2,6,0
2030-02-07,DMART_089,PRD_0259,Home & Kitchen,Telangana,211.0,173.0,206.0,178.0,192.18,0.29,Cloudy,End of Month,156.3,Medium,2030,2,7,3,6,0
2030-02-08,DMART_050,PRD_0135,Groceries,Maharashtra,912.0,193.0,217.0,196.0,3087.74,0.31,Rainy,Diwali Sale,2439.12,Medium,2030,2,8,4,6,0
2030-02-10,DMART_057,PRD_0722,Home & Kitchen,Karnataka,1180.0,136.0,189.0,142.0,3000.05,0.18,Sunny,,2527.27,Medium,2030,2,10,6,6,0
2030-02-11,DMART_039,PRD_0748,Groceries,Karnataka,1500.0,36.0,126.0,64.0,2461.76,0.38,Cloudy,,1729.11,Medium,2030,2,11,0,7,0
2030-02-13,DMART_056,PRD_0421,Apparel,Maharashtra,850.0,55.0,151.0,104.0,1114.61,0.17,Humid,Diwali Sale,973.34,Medium,2030,2,13,2,7,0
2030-02-14,DMART_043,PRD_0186,Apparel,Tamil Nadu,235.0,157.0,215.0,167.0,812.55,0.18,Extreme Heat,Festive Discount,702.26,Medium,2030,2,14,3,7,0
2030-02-15,DMART_050,PRD_0929,Personal Care,Tamil Nadu,607.0,111.0,188.0,115.0,1435.46,0.33,Rainy,,925.9,High,2030,2,15,4,7,0
2030-02-17,DMART_044,PRD_0955,Apparel,Tamil Nadu,1714.0,81.0,127.0,66.0,3217.27,0.21,Cloudy,Diwali Sale,2864.99,Medium,2030,2,17,6,7,0
2030-02-18,DMART_038,PRD_0607,Home & Kitchen,Andhra Pradesh,1990.0,123.0,206.0,171.0,1366.81,0.12,Extreme Heat,Festive Discount,1358.28,Medium,2030,2,18,0,8,0
2030-02-20,DMART_023,PRD_0523,Groceries,Maharashtra,1521.0,35.0,103.0,23.0,2669.84,0.21,Rainy,End of Month,2131.38,Medium,2030,2,20,2,8,0
2030-02-21,DMART_045,PRD_0580,Groceries,Andhra Pradesh,136.0,112.0,196.0,153.0,300.19,0.22,Sunny,End of Month,261.3,Medium,2030,2,21,3,8,0
2030-02-22,DMART_052,PRD_0891,Groceries,Maharashtra,1322.0,71.0,90.0,63.0,2317.46,0.35,Humid,Diwali Sale,1492.54,Medium,2030,2,22,4,8,0
2030-02-23,DMART_080,PRD_0722,Groceries,Karnataka,1914.0,103.0,165.0,89.0,962.52,0.37,Sunny,,682.89,Low,2030,2,23,5,8,0
2030-02-24,DMART_050,PRD_0196,Groceries,Gujarat,1513.0,245.0,296.0,242.0,868.14,0.33,Cloudy,,648.33,High,2030,2,24,6,8,0
2030-02-25,DMART_008,PRD_0881,Personal Care,Telangana,1330.0,70.0,87.0,94.0,912.84,0.03,Humid,,984.19,Low,2030,2,25,0,9,0
2030-02-26,DMART_085,PRD_0098,Electronics,Andhra Pradesh,1350.0,157.0,241.0,160.0,3207.94,0.18,Rainy,,2968.13,Low,2030,2,26,1,9,0
2030-02-27,DMART_001,PRD_0605,Groceries,Andhra Pradesh,1863.0,287.0,380.0,321.0,1759.93,0.14,Sunny,,1706.34,High,2030,2,27,2,9,0
2030-02-28,DMART_008,PRD_0984,Home & Kitchen,Karnataka,487.0,205.0,238.0,216.0,2349.76,0.09,Sunny,Republic Day Offer,2423.62,High,2030,2,28,3,9,0
2030-03-01,DMART_029,PRD_0022,Home & Kitchen,Andhra Pradesh,565.0,55.0,115.0,41.0,997.7,0.36,Humid,,718.92,Medium,2030,3,1,4,9,0
2030-03-02,DMART_096,PRD_0450,Groceries,Maharashtra,1650.0,174.0,254.0,173.0,1839.88,0.36,Rainy,,1261.58,Medium,2030,3,2,5,9,0
2030-03-03,DMART_005,PRD_0172,Electronics,Maharashtra,996.0,172.0,241.0,170.0,1238.35,0.19,Rainy,End of Month,984.55,High,2030,3,3,6,9,0
2030-03-05,DMART_047,PRD_0134,Groceries,Gujarat,1648.0,190.0,252.0,183.0,879.45,0.01,Sunny,,991.19,Medium,2030,3,5,1,10,0
2030-03-06,DMART_034,PRD_0426,Apparel,Gujarat,1728.0,142.0,157.0,153.0,1443.34,0.18,Extreme Heat,Festive Discount,1353.42,Medium,2030,3,6,2,10,0
2030-03-07,DMART_065,PRD_0025,Groceries,Maharashtra,805.0,97.0,137.0,85.0,2316.9,0.02,Humid,,2487.84,Medium,2030,3,7,3,10,0
2030-03-08,DMART_055,PRD_0503,Home & Kitchen,Tamil Nadu,1877.0,136.0,157.0,164.0,792.71,0.24,Rainy,,655.94,Medium,2030,3,8,4,10,0
2030-03-09,DMART_090,PRD_0185,Groceries,Tamil Nadu,846.0,116.0,138.0,111.0,3379.75,0.24,Cloudy,,2922.27,Medium,2030,3,9,5,10,0
2030-03-10,DMART_043,PRD_0085,Apparel,Gujarat,1253.0,242.0,300.0,245.0,453.65,0.36,Humid,Summer Special,292.73,High,2030,3,10,6,10,0
2030-03-11,DMART_074,PRD_0567,Personal Care,Gujarat,735.0,152.0,192.0,161.0,1691.12,0.08,Extreme Heat,Diwali Sale,1525.02,Medium,2030,3,11,0,11,0
2030-03-12,DMART_030,PRD_0763,Home & Kitchen,Maharashtra,374.0,55.0,73.0,42.0,315.9,0.15,Humid,,270.66,Medium,2030,3,12,1,11,0
2030-03-13,DMART_082,PRD_0144,Groceries,Karnataka,1998.0,194.0,230.0,183.0,98.88,0.34,Sunny,Republic Day Offer,74.38,Medium,2030,3,13,2,11,0
2030-03-14,DMART_017,PRD_0863,Home & Kitchen,Andhra Pradesh,672.0,17.0,79.0,32.0,3230.92,0.19,Humid,,2597.32,Low,2030,3,14,3,11,0
2030-03-15,DMART_026,PRD_0910,Apparel,Telangana,736.0,174.0,264.0,177.0,2840.14,0.02,Humid,,2769.27,Low,2030,3,15,4,11,0
2030-03-16,DMART_008,PRD_0679,Personal Care,Tamil Nadu,1548.0,110.0,170.0,97.0,2435.66,0.04,Humid,Republic Day Offer,2311.55,Medium,2030,3,16,5,11,0
2030-03-17,DMART_047,PRD_0412,Home & Kitchen,Tamil Nadu,1738.0,194.0,275.0,174.0,3030.86,0.33,Cloudy,,2126.04,Low,2030,3,17,6,11,0
2030-03-20,DMART_072,PRD_0179,Personal Care,Telangana,266.0,82.0,153.0,123.0,2968.75,0.05,Humid,Festive Discount,2735.77,Medium,2030,3,20,2,12,0
2030-03-21,DMART_089,PRD_0631,Apparel,Telangana,858.0,242.0,309.0,256.0,1379.99,0.3,Cloudy,Festive Discount,1060.7,High,2030,3,21,3,12,0
2030-03-22,DMART_046,PRD_0433,Apparel,Gujarat,1010.0,52.0,76.0,75.0,1943.58,0.26,Rainy,Republic Day Offer,1541.75,Medium,2030,3,22,4,12,0
2030-03-25,DMART_001,PRD_0429,Personal Care,Andhra Pradesh,1477.0,181.0,198.0,223.0,3008.09,0.23,Rainy,Summer Special,2418.34,Medium,2030,3,25,0,13,0
2030-03-26,DMART_019,PRD_0662,Apparel,Tamil Nadu,981.0,283.0,327.0,284.0,565.77,0.36,Humid,,397.04,High,2030,3,26,1,13,0
2030-03-27,DMART_031,PRD_0416,Groceries,Andhra Pradesh,289.0,57.0,129.0,43.0,3028.6,0.34,Humid,Republic Day Offer,1962.3,Medium,2030,3,27,2,13,0
2030-03-28,DMART_080,PRD_0453,Personal Care,Andhra Pradesh,1811.0,167.0,207.0,152.0,1103.44,0.13,Humid,Summer Special,991.97,Low,2030,3,28,3,13,0
2030-03-29,DMART_014,PRD_0727,Apparel,Andhra Pradesh,1259.0,170.0,269.0,190.0,1157.2,0.21,Extreme Heat,Festive Discount,907.29,Medium,2030,3,29,4,13,0
2030-03-30,DMART_053,PRD_0197,Groceries,Gujarat,97.0,97.0,148.0,88.0,277.34,0.17,Sunny,,234.71,High,2030,3,30,5,13,0
2030-03-31,DMART_048,PRD_0554,Home & Kitchen,Tamil Nadu,1459.0,187.0,284.0,206.0,3102.93,0.28,Extreme Heat,,2336.75,Medium,2030,3,31,6,13,0
2030-04-01,DMART_069,PRD_0053,Groceries,Maharashtra,1281.0,16.0,91.0,64.0,627.3,0.24,Rainy,Festive Discount,469.55,Medium,2030,4,1,0,14,0
2030-04-02,DMART_090,PRD_0480,Groceries,Tamil Nadu,1230.0,180.0,230.0,217.0,2212.57,0.31,Extreme Heat,Diwali Sale,1695.54,Medium,2030,4,2,1,14,0
2030-04-03,DMART_062,PRD_0443,Apparel,Tamil Nadu,1298.0,49.0,59.0,31.0,2261.01,0.0,Extreme Heat,Festive Discount,2317.99,Low,2030,4,3,2,14,0
2030-04-04,DMART_092,PRD_0330,Groceries,Tamil Nadu,1217.0,201.0,284.0,223.0,998.41,0.28,Cloudy,End of Month,811.82,High,2030,4,4,3,14,0
2030-04-05,DMART_066,PRD_0251,Groceries,Telangana,1492.0,114.0,210.0,101.0,3450.1,0.13,Rainy,Summer Special,3256.52,Medium,2030,4,5,4,14,0
2030-04-06,DMART_064,PRD_0807,Stationery,Maharashtra,1184.0,192.0,234.0,184.0,243.3,0.09,Rainy,,218.15,Low,2030,4,6,5,14,0
2030-04-07,DMART_070,PRD_0890,Groceries,Telangana,1903.0,103.0,149.0,138.0,2135.39,0.32,Rainy,,1565.9,Medium,2030,4,7,6,14,0
2030-04-08,DMART_063,PRD_0783,Electronics,Gujarat,924.0,120.0,186.0,118.0,1688.81,0.04,Extreme Heat,Diwali Sale,1547.73,Low,2030,4,8,0,15,0
2030-04-09,DMART_073,PRD_0967,Electronics,Gujarat,1947.0,98.0,118.0,100.0,874.28,0.09,Rainy,Summer Special,884.28,Medium,2030,4,9,1,15,0
2030-04-10,DMART_033,PRD_0925,Groceries,Karnataka,1538.0,278.0,371.0,300.0,589.16,0.08,Cloudy,End of Month,620.54,High,2030,4,10,2,15,0
2030-04-11,DMART_041,PRD_0123,Groceries,Karnataka,181.0,18.0,117.0,21.0,2585.05,0.17,Humid,,2329.15,Medium,2030,4,11,3,15,0
2030-04-12,DMART_089,PRD_0879,Home & Kitchen,Gujarat,674.0,146.0,202.0,128.0,3208.78,0.13,Extreme Heat,End of Month,3169.34,Low,2030,4,12,4,15,0
2030-04-13,DMART_048,PRD_0387,Personal Care,Gujarat,1909.0,73.0,148.0,66.0,394.26,0.29,Humid,Republic Day Offer,282.43,Low,2030,4,13,5,15,0
2030-04-14,DMART_013,PRD_0339,Groceries,Telangana,650.0,182.0,280.0,194.0,695.05,0.28,Humid,Festive Discount,517.81,Medium,2030,4,14,6,15,0
2030-04-16,DMART_077,PRD_0348,Groceries,Maharashtra,383.0,198.0,290.0,189.0,72.28,0.17,Extreme Heat,,58.34,Medium,2030,4,16,1,16,0
2030-04-17,DMART_031,PRD_0029,Stationery,Telangana,1993.0,104.0,190.0,129.0,1788.72,0.08,Rainy,,1825.47,Medium,2030,4,17,2,16,0
2030-04-18,DMART_075,PRD_0975,Groceries,Gujarat,1148.0,102.0,194.0,127.0,1816.07,0.27,Cloudy,,1390.71,Low,2030,4,18,3,16,0
2030-04-19,DMART_068,PRD_0035,Groceries,Telangana,1866.0,103.0,189.0,98.0,935.8,0.16,Extreme Heat,Festive Discount,823.87,Medium,2030,4,19,4,16,0
2030-04-20,DMART_098,PRD_0518,Groceries,Telangana,1485.0,175.0,239.0,212.0,2327.34,0.05,Humid,,2396.02,Medium,2030,4,20,5,16,0
2030-04-21,DMART_004,PRD_0396,Electronics,Andhra Pradesh,1592.0,183.0,204.0,176.0,3308.39,0.05,Extreme Heat,Festive Discount,3093.3,Low,2030,4,21,6,16,0
2030-04-22,DMART_019,PRD_0623,Home & Kitchen,Karnataka,1698.0,133.0,208.0,155.0,1586.74,0.13,Cloudy,Festive Discount,1535.12,Medium,2030,4,22,0,17,0
2030-04-23,DMART_070,PRD_0294,Apparel,Telangana,85.0,79.0,125.0,83.0,2627.98,0.3,Sunny,,1882.22,Medium,2030,4,23,1,17,0
2030-04-25,DMART_082,PRD_0349,Groceries,Telangana,1698.0,130.0,194.0,139.0,1665.84,0.1,Sunny,,1481.36,High,2030,4,25,3,17,0
2030-04-26,DMART_013,PRD_0147,Groceries,Tamil Nadu,1877.0,104.0,132.0,127.0,193.35,0.06,Sunny,End of Month,181.85,Medium,2030,4,26,4,17,0
2030-04-27,DMART_023,PRD_0067,Personal Care,Andhra Pradesh,272.0,260.0,336.0,248.0,2601.29,0.38,Cloudy,,1589.56,High,2030,4,27,5,17,0
