date,store_id,product_id,category,region,inventory_level,units_sold,units_ordered,demand_forecast,price,discount,weather_condition,holiday_promotion,competitor_pricing,seasonality,year,month,day,day_of_week,week_of_year,promotion_flag
2023-10-03,AMAZON_DEL_01,PROD_00029,Cosmetics,North,105.0,54,114,76,777.36,0.35,,Independence Day,1015.94,Festive,2023,10,3,1,40,0
2025-03-16,DMART_MUM_01,PROD_00373,Auto,West,,616,1530,906,4879.32,0.4,FOG,Onam Festival,4731.17,Normal,2025,3,16,6,11,0
2024-07-07,AMAZON_MUM_02,PROD_00128,Electronics,West,166.0,123,77,119,16090.6,0.25,Mist,Independence Day,17505.34,Slow,2024,7,7,6,27,0
2023-02-09,DMART_CHN_04,PROD_00462,Toy,South,692.0,282,754,192,1062.34,0.01,Overcast,TRUE,1009.76,Medium,2023,2,9,3,6,1
2023-06-10,AMAZON_DEL_01,PROD_00039,Electronic,North,627.0,236,592,213,,0.2,clear,NO,13649.82,Low,2023,6,10,5,23,0
2022-09-20,BIGBAZAAR_NGP_01,PROD_00481,Cosmetics,West,486.0,12,332,566,817.83,0.36,CLOUDY,Christmas Sale,1065.96,Medium,2022,9,20,1,38,0
2024-04-20,AMAZON_MUM_02,PROD_00096,Furniture,West,156.0,119,86,105,11916.43,0.04,,Eid Special,11828.69,Average,2024,4,20,5,16,0
2022-11-27,MEESHO_HYD_02,PROD_00076,groc,South,267.0,147,126,96,357.81,0.25,,NO,358.82,Festive,2022,11,27,6,47,0
2024-02-12,AMAZON_DEL_01,PROD_00213,BEAUTY,North,926.0,543,1043,761,815.49,0.06,Mist,Diwali Sale,892.23,Off-season,2024,2,12,0,7,0
2024-11-14,MEESHO_KOL_01,PROD_00226,Automotive,East,,556,1015,590,3254.62,0.44,Foggy,Diwali Sale,4024.1,Peak,2024,11,14,3,46,0
2022-03-14,AMAZON_DEL_01,PROD_00108,Sport,North,481.0,233,352,150,1517.65,0.21,Fair,NO,1742.4,Normal,2022,3,14,0,11,0
2023-01-25,LOCALMART_JDP_01,PROD_00479,groc,West,398.0,386,298,342,425.77,0.37,Windy,Diwali Sale,352.54,Low,2023,1,25,2,4,0
2023-05-17,DMART_DEL_02,PROD_00245,sports,North,1073.0,560,915,799,2023.31,0.23,,Onam Festival,1950.37,Medium,2023,5,17,2,20,0
2022-07-17,AMAZON_DEL_01,PROD_00380,Kitchen,North,-177.0,73,101,73,3176.93,0.25,SUNNY,0,3659.99,Low,2022,7,17,6,28,0
2023-02-23,FLIPKART_BLR_01,PROD_00158,BOOKS,South,91.0,48,88,79,403.78,0.05,Mist,TRUE,428.89,Off-season,2023,2,23,3,8,1
2024-01-16,RELIANCE_LKW_01,PROD_00259,furniture,North,772.0,546,607,656,11859.22,0.4,Clear,New Year Sale,12274.24,Off-season,2024,1,16,1,3,0
2022-10-29,DMART_CHN_04,PROD_00111,BEAUTY,South,1795.0,622,1491,486,623.09,0.26,Fair,Holi Offer,631.86,High,2022,10,29,5,43,0
2022-10-01,FLIPKART_PUN_02,PROD_00129,Clothes,West,750.0,388,318,268,1428.67,0.07,rainy,Holi Offer,1565.37,Festive,2022,10,1,5,39,0
2022-02-01,DMART_DEL_02,PROD_00137,Sport,North,1505.0,0,1087,685,90.0,0.07,cloudy,New Year Sale,1483.65,Slow,2022,2,1,1,5,0
2022-11-09,JIOMART_PAT_01,PROD_00138,electronics,East,187.0,0,70,97,750.0,0.44,STORM,FALSE,13400.13,High,2022,11,9,2,45,0
2024-11-17,AMAZON_MUM_02,PROD_00464,Beauty,West,335.0,136,278,135,1113.63,0.28,Thunderstorm,0,1315.86,Peak,2024,11,17,6,46,0
2023-01-09,LOCALMART_JDP_01,PROD_00211,automotive,West,883.0,290,710,163,3119.16,0.0,clear,Independence Day,3480.65,Off-season,2023,1,9,0,2,0
2022-09-27,LOCALMART_JDP_01,PROD_00118,Apparel,West,237.0,119,120,102,1482.79,0.45,Cloudy,Republic Day,1179.69,Off-season,2022,9,27,1,39,0
2022-08-22,DMART_BLR_03,PROD_00359,sports,South,454.0,195,230,115,1965.85,0.05,Overcast,NO,2094.99,Medium,2022,8,22,0,34,0
2024-10-03,DMART_BLR_03,PROD_00101,home,South,93.0,0,37,26,125.0,0.01,Sunny,Eid Special,2114.96,High,2024,10,3,3,40,0
2022-09-07,MEESHO_KOL_01,PROD_00393,Car Accessories,East,835.0,348,848,395,3681.29,0.07,Breezy,Navratri,4707.9,Medium,2022,9,7,2,36,0
2022-08-02,RELIANCE_LKW_01,PROD_00220,Book,North,259.0,119,175,111,369.88,0.32,Clear,Republic Day,422.79,Normal,2022,8,2,1,31,0
2023-10-29,DMART_BLR_03,PROD_00399,Fitness,South,,246,233,354,1602.68,0.0,Breezy,TRUE,1572.1,Peak,2023,10,29,6,43,1
2024-02-23,AMAZON_MUM_02,PROD_00430,Book,West,716.0,237,688,299,571.24,0.19,Windy,Republic Day,725.48,Slow,2024,2,23,4,8,0
2024-07-06,MEESHO_HYD_02,PROD_00344,sports,South,668.0,219,612,313,1841.96,0.07,cloudy,none,2364.99,Slow,2024,7,6,5,27,0
2024-01-08,RELIANCE_LKW_01,PROD_00248,FURNITURE,North,,121,364,123,13844.53,0.41,Rainy,Christmas Sale,11213.23,Off-season,2024,1,8,0,2,0
2023-12-20,DMART_CHN_04,PROD_00015,groceries,South,1653.0,523,1277,549,329.72,0.41,Overcast,Navratri,300.35,Festive,2023,12,20,2,51,0
2024-08-22,RELIANCE_LKW_01,PROD_00365,electronics,North,349.0,110,159,97,18028.62,0.11,windy,,20606.59,Normal,2024,8,22,3,34,0
2022-12-18,DMART_CHN_04,PROD_00276,FURNITURE,South,552.0,192,342,185,13799.82,0.32,Thunderstorm,Diwali Sale,16322.3,Peak,2022,12,18,6,50,0
2024-11-18,BIGBAZAAR_NGP_01,PROD_00329,Elec,West,,362,421,307,13050.35,0.19,rainy,New Year Sale,14776.03,High,2024,11,18,0,47,0
2022-10-05,BIGBAZAAR_NGP_01,PROD_00420,beauty,West,,12,263,405,851.19,0.62,Stormy,1,681.53,Peak,2022,10,5,2,40,1
2023-06-17,MEESHO_KOL_01,PROD_00307,Fitness,East,190.0,55,113,88,1550.51,0.14,clear,TRUE,1163.09,Low,2023,6,17,5,24,1
2022-01-16,FLIPKART_BLR_01,PROD_00192,Beauty,South,633.0,408,423,337,641.08,0.06,rain,Diwali Sale,797.53,Slow,2022,1,16,6,2,0
2023-08-11,AMAZON_DEL_01,PROD_00094,groc,North,2360.0,694,2234,914,293.43,0.0,sunny,1,287.38,Peak,2023,8,11,4,32,1
2025-04-28,LOCALMART_JDP_01,PROD_00497,Home&Kitchen,West,245.0,99,219,98,2185.69,0.1,clear,1,2677.97,Normal,2025,4,28,0,18,1
2022-12-01,FLIPKART_BLR_01,PROD_00049,TOYS,South,519.0,350,263,375,772.2,0.2,rain,NO,938.76,Peak,2022,12,1,3,48,0
2024-10-04,FLIPKART_BLR_01,PROD_00095,Furniture,South,1162.0,334,878,441,127387.64,0.4,STORM,FALSE,110332.5,High,2024,10,4,4,40,0
2023-06-24,DMART_MUM_01,PROD_00460,groceries,West,1101.0,455,1286,369,418.09,0.0,Clear,Navratri,506.57,Low,2023,6,24,5,25,0
2024-07-25,BIGBAZAAR_NGP_01,PROD_00400,Elec,West,313.0,277,340,188,20089.46,0.1,Clear,Independence Day,21849.77,Low,2024,7,25,3,30,0
2023-10-29,FLIPKART_PUN_02,PROD_00289,BEAUTY,West,1557.0,757,1798,964,868.97,0.26,sunny,Holi Offer,944.32,High,2023,10,29,6,43,0
2025-04-05,MEESHO_HYD_02,PROD_00234,toys,South,335.0,153,400,204,738.52,0.38,FOG,Holi Offer,924.26,Medium,2025,4,5,5,14,0
2022-07-27,DMART_CHN_04,PROD_00224,Cosmetics,South,171.0,4,138,149,10227.56,0.43,Overcast,FALSE,13708.39,Slow,2022,7,27,2,30,0
2023-01-02,DMART_BLR_03,PROD_00431,BOOKS,South,169.0,54,141,44,518.44,0.0,RAINY,FALSE,502.85,Slow,2023,1,2,0,1,0
2022-06-18,DMART_CHN_04,PROD_00366,Fitness,South,234.0,124,220,62,1538.28,0.17,rainy,,1539.94,Off-season,2022,6,18,5,24,0
2022-11-18,DMART_DEL_02,PROD_00094,SPORTS,North,774.0,9,640,342,1914.25,0.61,Rain,Onam Festival,1779.57,Festive,2022,11,18,4,46,0
2024-03-08,RELIANCE_LKW_01,PROD_00376,Sports,North,501.0,232,316,303,1563.43,0.15,cloudy,Christmas Sale,1720.92,Medium,2024,3,8,4,10,0
2023-11-18,LOCALMART_JDP_01,PROD_00329,Sport,West,,483,833,635,2240.6,0.03,cloudy,0,2131.91,Peak,2023,11,18,5,46,0
2024-11-09,DMART_CHN_04,PROD_00399,TOYS,South,747.0,223,839,232,920.97,0.32,STORM,1,1255.53,High,2024,11,9,5,45,1
2024-04-25,DMART_BLR_03,PROD_00296,beauty,South,462.0,286,403,342,918.47,0.26,Cloudy,TRUE,630.25,Average,2024,4,25,3,17,1
2022-10-02,FLIPKART_PUN_02,PROD_00310,CLOTHING,West,579.0,367,352,275,1465.37,0.06,Mist,Eid Special,1793.74,Peak,2022,10,2,6,39,0
2022-12-30,AMAZON_MUM_02,PROD_00440,FURNITURE,West,1114.0,375,1237,460,15089.6,0.24,Overcast,1,15932.72,Festive,2022,12,30,4,52,1
2025-02-15,AMAZON_MUM_02,PROD_00391,Clothes,West,494.0,202,244,123,1261.45,0.45,Storm,,1590.5,Low,2025,2,15,5,7,0
2022-09-09,FLIPKART_PUN_02,PROD_00100,Auto,West,7990.0,503,0,522,3554.32,0.03,foggy,Diwali Sale,3822.88,Average,2022,9,9,4,36,0
2024-09-13,BIGBAZAAR_NGP_01,PROD_00431,groceries,West,47.0,14,55,-18,5345.17,0.29,WINDY,NO,4319.01,Average,2024,9,13,4,37,0
2024-01-02,FLIPKART_PUN_02,PROD_00007,Apparel,West,1798.0,17,814,812,1571.43,0.19,WINDY,Navratri,1971.43,High,2024,1,2,1,1,0
2022-12-22,BIGBAZAAR_NGP_01,PROD_00124,Auto,West,2857.0,0,2558,1330,4778.19,0.62,Drizzle,1,5913.94,High,2022,12,22,3,51,1
2023-04-21,DMART_DEL_02,PROD_00072,automotive,North,1528.0,527,478,616,4169.0,0.39,Rainy,TRUE,3250.94,Average,2023,4,21,4,16,1
2024-01-24,FLIPKART_BLR_01,PROD_00362,Home & Kitchen,South,900.0,8,287,339,2792.7,0.61,Cloudy,Diwali Sale,3009.53,Low,2024,1,24,2,4,0
2024-08-05,MEESHO_HYD_02,PROD_00120,sports,South,147.0,105,153,147,1328.03,0.36,Windy,Onam Festival,1771.01,Medium,2024,8,5,0,32,0
2022-12-11,MEESHO_KOL_01,PROD_00294,SPORTS,East,1299.0,452,459,327,1438.13,0.39,Breezy,FALSE,1168.27,Festive,2022,12,11,6,49,0
2022-03-27,DMART_BLR_03,PROD_00116,Stationery,South,105.0,93,108,150,387.96,0.19,stormy,,417.3,Medium,2022,3,27,6,12,0
2023-03-14,Spencer_CHN_01,PROD_00246,Book,South,,161,202,225,424.43,0.08,STORM,NO,398.61,Medium,2023,3,14,1,11,0
2023-10-09,FLIPKART_PUN_02,PROD_00133,Kitchen,West,286.0,149,175,131,2361.21,0.29,Stormy,Holi Offer,2710.26,High,2023,10,9,0,41,0
2023-12-31,DMART_CHN_04,PROD_00251,BOOKS,South,151.0,74,127,49,432.32,0.25,rain,Holi Offer,520.0,High,2023,12,31,6,52,0
2023-01-13,FLIPKART_PUN_02,PROD_00083,furniture,West,683.0,267,735,176,11315.68,0.38,SUNNY,FALSE,13276.02,Off-season,2023,1,13,4,2,0
2024-01-11,DMART_BLR_03,PROD_00077,Groceries,South,87.0,43,90,34,390.61,0.25,Wet,Diwali Sale,513.85,Off-season,2024,1,11,3,2,0
2022-05-08,AMAZON_DEL_01,PROD_00327,books,North,642.0,271,695,272,376.26,0.29,stormy,FALSE,467.62,Average,2022,5,8,6,18,0
2023-10-21,MEESHO_KOL_01,PROD_00119,Beauty,East,42.0,28,33,8,829.23,0.04,overcast,Onam Festival,962.78,Peak,2023,10,21,5,42,0
2023-09-29,DMART_DEL_02,PROD_00128,groceries,North,88.0,35,38,24,365.13,0.22,SUN,,492.71,Normal,2023,9,29,4,39,0
2024-11-07,FLIPKART_BLR_01,PROD_00479,cosmetics,South,726.0,295,421,324,721.09,0.31,rain,1,659.85,Slow,2024,11,7,3,45,1
2024-10-12,FLIPKART_BLR_01,PROD_00255,groc,South,137.0,0,62,40,,0.36,RAINY,0,378.06,Medium,2024,10,12,5,41,0
2024-05-12,JIOMART_PAT_01,PROD_00224,Automotive,East,675.0,209,611,250,3793.23,0.42,FOG,Holi Offer,3260.14,Low,2024,5,12,6,19,0
2024-02-22,AMAZON_MUM_02,PROD_00175,Home,West,527.0,291,253,442,2917.86,0.05,WINDY,Onam Festival,2533.64,Off-season,2024,2,22,3,8,0
2024-09-08,FLIPKART_PUN_02,PROD_00431,SPORTS,West,551.0,213,587,265,2379.22,0.06,Sunny,Holi Offer,2654.13,Normal,2024,9,8,6,36,0
2023-11-14,RELIANCE_LKW_01,PROD_00245,cosmetics,North,521.0,238,375,217,843.4,0.38,,none,1131.35,Festive,2023,11,14,1,46,0
2025-01-13,MEESHO_HYD_02,PROD_00443,Kids,South,573.0,293,380,298,839.33,0.44,CLOUDY,New Year Sale,767.21,Low,2025,1,13,0,3,0
2022-11-02,AMAZON_MUM_02,PROD_00498,Clothes,West,156.0,143,57,141,1529.75,0.44,cloudy,0,1621.42,Festive,2022,11,2,2,44,0
2024-10-29,LOCALMART_JDP_01,PROD_00034,Kids,West,1784.0,568,1976,539,1031.24,0.27,overcast,TRUE,1057.36,Festive,2024,10,29,1,44,1
2024-10-19,AMAZON_DEL_01,PROD_00449,Beauty,North,770.0,313,695,315,744.28,0.1,WINDY,Independence Day,685.6,High,2024,10,19,5,42,0
2023-04-23,AMAZON_MUM_02,PROD_00165,toys,West,454.0,274,349,212,866.8,0.11,,FALSE,1071.88,Normal,2023,4,23,6,16,0
2022-12-22,LOCALMART_JDP_01,PROD_00347,Car Accessories,West,1466.0,615,766,393,3167.61,0.36,SUNNY,New Year Sale,2754.92,Peak,2022,12,22,3,51,0
2022-03-22,DMART_BLR_03,PROD_00309,Fitness,South,726.0,316,218,413,2063.63,0.01,Mist,Holi Offer,1635.39,Normal,2022,3,22,1,12,0
2022-12-07,MEESHO_HYD_02,PROD_00149,books,South,640.0,570,621,604,5544.62,0.31,Stormy,1,5319.19,Peak,2022,12,7,2,49,1
2023-03-02,AMAZON_MUM_02,PROD_00019,Electronics,West,89.0,88,30,87,,0.41,Cloudy,NO,25640.15,Average,2023,3,2,3,9,0
2023-09-09,LOCALMART_JDP_01,PROD_00330,Kids,West,433.0,151,386,206,1321.19,0.08,Windy,,1114.77,Medium,2023,9,9,5,36,0
2024-12-07,MEESHO_HYD_02,PROD_00041,furniture,South,700.0,490,288,419,12935.77,0.09,Sunny,FALSE,11061.73,High,2024,12,7,5,49,0
2022-01-06,FLIPKART_PUN_02,PROD_00064,groceries,West,1500.0,9,1159,268,358.3,0.11,,TRUE,300.16,High,2022,1,6,3,1,1
2022-06-25,FLIPKART_BLR_01,PROD_00177,Beauty,South,,269,313,316,787.03,0.14,cloudy,FALSE,525.8,Low,2022,6,25,5,25,0
2024-08-22,BIGBAZAAR_NGP_01,PROD_00397,Automotive,West,832.0,315,878,313,4076.46,0.0,cloudy,Holi Offer,3893.7,Medium,2024,8,22,3,34,0
2022-08-19,BIGBAZAAR_NGP_01,PROD_00483,SPORTS,West,1237.0,591,820,414,1734.67,0.0,Drizzle,Christmas Sale,1677.85,Normal,2022,8,19,4,33,0
2023-08-07,LOCALMART_JDP_01,PROD_00401,Kids,West,746.0,480,577,712,12444.05,0.37,rain,New Year Sale,10322.21,Normal,2023,8,7,0,32,0
2024-11-04,LOCALMART_JDP_01,PROD_00171,furniture,West,1075.0,478,779,707,14720.91,0.25,Wet,Diwali Sale,19108.8,Festive,2024,11,4,0,45,0
2022-11-10,RELIANCE_LKW_01,PROD_00014,Food,North,,37,91,44,365.17,0.15,sunny,Republic Day,294.4,High,2022,11,10,3,45,0
2022-10-10,Spencer_CHN_01,PROD_00013,Book,South,220.0,66,181,29,385.2,0.06,Cloudy,Eid Special,298.96,High,2022,10,10,0,41,0
2024-03-23,DMART_DEL_02,PROD_00300,Kitchen,North,104.0,97,32,80,2878.12,0.32,Thunderstorm,Navratri,3174.87,Medium,2024,3,23,5,12,0
2023-10-15,JIOMART_PAT_01,PROD_00123,Sports,East,31.0,12,32,38,1814.49,0.06,foggy,Republic Day,1298.82,High,2023,10,15,6,41,0
2023-06-21,BIGBAZAAR_NGP_01,PROD_00288,Apparel,West,494.0,246,317,241,1627.36,0.37,windy,none,1273.65,Slow,2023,6,21,2,25,0
2022-11-06,LOCALMART_JDP_01,PROD_00243,BOOKS,West,842.0,372,435,361,629.46,0.32,Cloudy,TRUE,768.49,Peak,2022,11,6,6,44,1
2023-08-05,DMART_CHN_04,PROD_00066,AUTO,South,198.0,145,174,80,2885.74,0.0,Sunny,0,3457.47,Average,2023,8,5,5,31,0
2023-05-06,AMAZON_DEL_01,PROD_00393,Apparel,North,179.0,135,94,198,1205.9,0.13,Windy,TRUE,1443.62,Normal,2023,5,6,5,18,1
2022-11-04,DMART_DEL_02,PROD_00005,SPORTS,North,2134.0,0,2447,519,90.0,0.3,Foggy,1,1482.77,Festive,2022,11,4,4,44,1
2024-08-01,FLIPKART_BLR_01,PROD_00237,Groceries,South,308.0,148,328,190,4836.75,0.16,WINDY,FALSE,6085.86,Low,2024,8,1,3,31,0
2022-02-17,DMART_MUM_01,PROD_00046,Electronic,West,37.0,13,27,-23,20712.63,0.33,,NO,25789.8,Low,2022,2,17,3,7,0
2024-10-02,AMAZON_DEL_01,PROD_00488,Electrnics,North,1767.0,518,2037,660,16312.15,0.18,STORM,Christmas Sale,19746.1,High,2024,10,2,2,40,0
2023-01-10,Spencer_CHN_01,PROD_00016,Apparel,South,549.0,522,524,335,930.3,0.25,Overcast,Eid Special,1070.02,Low,2023,1,10,1,2,0
2023-05-21,BIGBAZAAR_NGP_01,PROD_00194,Stationery,West,946.0,277,611,254,,0.36,Overcast,TRUE,655.37,Average,2023,5,21,6,20,1
2024-01-20,DMART_CHN_04,PROD_00223,Sport,South,1204.0,417,642,353,1729.29,0.36,CLOUDY,1,2006.91,Low,2024,1,20,5,3,1
2024-07-01,FLIPKART_BLR_01,PROD_00436,BOOKS,South,236.0,213,262,314,513.93,0.43,cloudy,0,335.77,Off-season,2024,7,1,0,27,0
2024-04-24,MEESHO_HYD_02,PROD_00004,Stationery,South,850.0,423,820,340,393.38,0.32,Clear,Onam Festival,420.06,Medium,2024,4,24,2,17,0
2023-05-10,AMAZON_DEL_01,PROD_00234,AUTO,North,333.0,268,381,300,3527.27,0.41,Mist,Eid Special,3877.06,Medium,2023,5,10,2,19,0
2025-03-01,JIOMART_PAT_01,PROD_00454,Fitness,East,141.0,59,145,57,2052.92,0.15,CLOUDY,FALSE,2654.42,Normal,2025,3,1,5,9,0
2022-04-25,Spencer_CHN_01,PROD_00369,Clothes,South,172.0,56,124,79,,0.16,stormy,FALSE,1173.53,Medium,2022,4,25,0,17,0
2023-03-22,AMAZON_MUM_02,PROD_00040,ELECTRONICS,West,469.0,167,326,228,16261.55,0.21,cloudy,Diwali Sale,12954.42,Medium,2023,3,22,2,12,0
2024-09-01,BIGBAZAAR_NGP_01,PROD_00466,AUTO,West,,421,606,487,4071.08,0.29,windy,TRUE,3766.11,Medium,2024,9,1,6,35,1
2024-05-16,BIGBAZAAR_NGP_01,PROD_00437,GROCERY,West,1978.0,579,1752,574,369.01,0.07,CLOUDY,Onam Festival,292.01,Average,2024,5,16,3,20,0
2024-06-08,BIGBAZAAR_NGP_01,PROD_00218,groc,West,897.0,554,494,695,436.64,0.22,Clear,Navratri,321.36,Medium,2024,6,8,5,23,0
2024-02-19,DMART_CHN_04,PROD_00039,FURNITURE,South,53.0,20,19,27,80113.38,0.15,Rain,TRUE,82670.32,Off-season,2024,2,19,0,8,1
2022-07-15,MEESHO_HYD_02,PROD_00196,Kitchen,South,172.0,47,73,190,2724.42,0.16,,Eid Special,3381.73,High,2022,7,15,4,28,0
2023-03-02,DMART_CHN_04,PROD_00308,GROCERY,South,66.0,51,37,15,337.25,0.14,foggy,Eid Special,417.78,Normal,2023,3,2,3,9,0
2022-09-16,LOCALMART_JDP_01,PROD_00056,Fitness,West,615.0,389,541,387,1588.44,0.05,SUN,1,2124.71,Normal,2022,9,16,4,37,1
2024-09-02,BIGBAZAAR_NGP_01,PROD_00079,SPORTS,West,600.0,220,417,318,1860.46,0.1,windy,0,1775.35,Normal,2024,9,2,0,36,0
2022-09-29,DMART_DEL_02,PROD_00056,home,North,,14,14,50,3135.08,0.23,FOG,0,3997.14,Average,2022,9,29,3,39,0
2022-05-21,JIOMART_PAT_01,PROD_00418,SPORTS,East,-191.0,146,437,97,2053.95,0.22,Rainy,Navratri,2559.31,Normal,2022,5,21,5,20,0
2023-06-01,MEESHO_HYD_02,PROD_00235,SPORTS,South,871.0,253,407,299,2131.68,0.25,windy,Republic Day,2650.83,Off-season,2023,6,1,3,22,0
2024-01-12,DMART_BLR_03,PROD_00431,Books,South,537.0,0,438,206,22.5,0.36,Windy,Navratri,448.36,Low,2024,1,12,4,2,0
2024-07-05,DMART_DEL_02,PROD_00092,Fitness,North,334.0,0,215,107,90.0,0.26,Fair,Onam Festival,1228.93,Off-season,2024,7,5,4,27,0
2023-07-10,MEESHO_HYD_02,PROD_00390,Books,South,298.0,158,205,131,396.42,0.29,Stormy,1,236.97,Slow,2023,7,10,0,28,1
2022-12-24,LOCALMART_JDP_01,PROD_00274,Cosmetics,West,267.0,83,214,104,1011.81,0.34,cloudy,,1227.17,Peak,2022,12,24,5,51,0
2023-01-31,FLIPKART_PUN_02,PROD_00124,Toys,West,155.0,108,85,151,992.28,0.27,Breezy,none,1233.72,Slow,2023,1,31,1,5,0
2022-05-10,RELIANCE_LKW_01,PROD_00093,Electronic,North,988.0,700,826,989,17942.0,0.0,Breezy,Holi Offer,16813.71,Peak,2022,5,10,1,19,0
2023-10-08,Spencer_CHN_01,PROD_00010,ELECTRONICS,South,956.0,9,858,666,12308.68,0.37,RAINY,1,13183.53,Medium,2023,10,8,6,40,1
2023-12-19,DMART_DEL_02,PROD_00493,HOME & KITCHEN,North,264.0,219,87,141,2206.23,0.16,rainy,Eid Special,2951.81,High,2023,12,19,1,51,0
2022-04-03,Spencer_CHN_01,PROD_00135,AUTO,South,393.0,229,388,185,3759.83,0.44,rain,Onam Festival,4071.52,Medium,2022,4,3,6,13,0
2024-05-09,AMAZON_DEL_01,PROD_00073,GROCERY,North,177.0,111,181,123,349.76,0.0,Rainy,TRUE,443.66,Average,2024,5,9,3,19,1
2023-09-16,BIGBAZAAR_NGP_01,PROD_00365,Books,West,322.0,224,198,318,576.95,0.44,Mist,0,685.93,Normal,2023,9,16,5,37,0
2023-08-21,FLIPKART_BLR_01,PROD_00443,Automotive,South,535.0,225,167,216,2904.15,0.1,stormy,Holi Offer,3580.16,Average,2023,8,21,0,34,0
2024-05-06,DMART_DEL_02,PROD_00435,FURNITURE,North,245.0,96,268,93,11013.1,0.06,overcast,Eid Special,12646.88,Off-season,2024,5,6,0,19,0
2022-06-30,BIGBAZAAR_NGP_01,PROD_00224,clothing,West,843.0,286,733,268,1130.69,0.24,rain,Eid Special,1515.08,Off-season,2022,6,30,3,26,0
2023-06-11,FLIPKART_BLR_01,PROD_00311,FURNITURE,South,680.0,382,557,384,9334.69,0.31,Thunderstorm,Onam Festival,9053.77,Slow,2023,6,11,6,23,0
2024-10-13,BIGBAZAAR_NGP_01,PROD_00214,Food,West,939.0,358,982,496,449.89,0.15,Windy,Christmas Sale,441.34,Festive,2024,10,13,6,41,0
2024-08-12,MEESHO_HYD_02,PROD_00478,Furniture,South,1239.0,375,462,567,9902.69,0.06,rain,Onam Festival,11631.59,Normal,2024,8,12,0,33,0
2022-06-29,MEESHO_HYD_02,PROD_00121,Fitness,South,66.0,28,46,49,1438.07,0.14,stormy,0,1377.87,Low,2022,6,29,2,26,0
2024-04-09,LOCALMART_JDP_01,PROD_00243,groc,West,268.0,90,205,103,376.62,0.3,RAINY,,331.04,Average,2024,4,9,1,15,0
2024-02-16,BIGBAZAAR_NGP_01,PROD_00270,Sport,West,811.0,490,473,492,1977.77,0.4,rain,1,1933.49,Low,2024,2,16,4,7,1
2022-02-17,BIGBAZAAR_NGP_01,PROD_00009,Furnishings,West,1227.0,519,395,600,14569.38,0.04,FOG,Onam Festival,18664.8,Low,2022,2,17,3,7,0
2023-10-31,FLIPKART_PUN_02,PROD_00056,books,West,266.0,98,221,148,505.52,0.45,Mist,Independence Day,438.29,High,2023,10,31,1,44,0
2022-07-15,MEESHO_HYD_02,PROD_00272,Toy,South,,85,116,69,788.74,0.33,foggy,FALSE,803.18,Slow,2022,7,15,4,28,0
2024-05-26,FLIPKART_BLR_01,PROD_00293,AUTO,South,239.0,74,75,75,3849.81,0.2,Windy,TRUE,4295.18,Average,2024,5,26,6,21,1
2022-02-14,RELIANCE_LKW_01,PROD_00471,groc,North,158.0,103,146,78,435.66,0.28,Breezy,Republic Day,329.12,Slow,2022,2,14,0,7,0
2023-07-23,AMAZON_DEL_01,PROD_00188,Sports,North,45.0,29,27,38,1762.07,0.07,Overcast,TRUE,1991.83,Off-season,2023,7,23,6,29,1
2023-01-22,AMAZON_MUM_02,PROD_00342,BEAUTY,West,967.0,323,666,325,1040.89,0.22,CLOUDY,Holi Offer,1191.25,Peak,2023,1,22,6,3,0
2023-04-30,DMART_CHN_04,PROD_00457,Food,South,356.0,277,130,392,385.56,0.44,Wet,FALSE,312.4,Average,2023,4,30,6,17,0
2023-08-01,FLIPKART_BLR_01,PROD_00259,Electrnics,South,484.0,140,548,139,17586.59,0.03,Fog,none,18969.33,Normal,2023,8,1,1,31,0
2023-08-28,RELIANCE_LKW_01,PROD_00089,apparel,North,203.0,8,164,68,1465.16,0.41,Breezy,,1342.86,Medium,2023,8,28,0,35,0
2023-09-29,LOCALMART_JDP_01,PROD_00386,ELECTRONICS,West,621.0,193,357,163,13572.72,0.0,Fair,Independence Day,14331.2,Average,2023,9,29,4,39,0
2023-07-05,MEESHO_KOL_01,PROD_00060,cosmetics,East,295.0,116,255,150,845.2,0.3,,none,814.45,Off-season,2023,7,5,2,27,0
2024-09-27,DMART_MUM_01,PROD_00100,electronics,West,240.0,92,283,85,16480.23,0.1,Rain,TRUE,14116.97,Average,2024,9,27,4,39,1
2023-09-06,LOCALMART_JDP_01,PROD_00338,Home&Kitchen,West,336.0,219,192,171,3271.33,0.34,,Christmas Sale,4036.29,Normal,2023,9,6,2,36,0
2024-05-24,BIGBAZAAR_NGP_01,PROD_00378,Book,West,318.0,197,263,285,492.4,0.4,Breezy,Republic Day,587.42,Medium,2024,5,24,4,21,0
2024-08-06,AMAZON_MUM_02,PROD_00330,FURNITURE,West,363.0,153,307,137,13397.03,0.14,SUN,Independence Day,14351.04,Medium,2024,8,6,1,32,0
2022-10-18,FLIPKART_BLR_01,PROD_00259,Furnishings,South,1477.0,477,1393,390,9111.32,0.44,SUN,Christmas Sale,6935.99,High,2022,10,18,1,42,0
2024-12-01,DMART_BLR_03,PROD_00054,Home,South,561.0,268,340,309,2489.77,0.21,RAINY,Navratri,2332.69,High,2024,12,1,6,48,0
2024-08-04,DMART_BLR_03,PROD_00500,Groceries,South,2094.0,611,1359,398,,0.3,Stormy,Navratri,465.61,Average,2024,8,4,6,31,0
